"tipo_ciclo","funcionario","socio","score_match","metodo_match","orgao","empresa","cnpj","cargo","funcao","vinculo","lotacao","remuneracao_total","periodo_inicio","periodo_fim","data_contrato","valor_contrato","descricao","qualificacao_socio"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","26/10/2015","865.684,30","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural. referente ao Programa Nacional de Alimentação Escolar - PNAE/2015 (macaxeira, polpas de frutas: abacaxi, cupuaçu, caju, taperebá, gaiaba e maracujá), para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Manacapuru-AM, de acordo com o Edital da CHAMADA PÚBLICA N.º 01/2015-SEDUC;","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","26/10/2015","246.737,41","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural, referente ao PNAE/2015 (abacaxi, banana pacovã, banana prata, cará, laranja, mamão, polpas de frutas: maracujá e taperebá), para atender aos alunos da educação básica da Rede Estadual de Ensino, nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Iranduba - AM, de acordo com a proposta de Chamada Pública n.º 01/2015 - SEDUC.","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","26/10/2015","739.855,72","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural, referente ao PNAE/2015 (farinha de mandioca, farinha de tapioca) para atender aos alunos da educação básica da Rede Estadual de Ensino, nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Manaus - AM, de acordo com a proposta da CHAMADA PÚBLICA N.º 01/2015 - SEDUC.","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","14/10/2016","356.860,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar - PNAE, (farinha de tapioca, farinha de mandioca), para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais da Capital e Interior do Estado do Amazonas.","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","08/10/2025","10.683,63","O objeto do presente contrato de fornecimento é a Aquisição de Gêneros Alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para atender o cardápio escolar de 2025, destinado aos alunos matriculados na Rede Estadual de Ensino do Estado do Amazonas, com recursos repassados pelo FNDE, no âmbito do PNAE, nas condições estabelecidas no Edital de Chamada Pública da Agricultura Familiar nº 01/2025-SEDUC/AM, de 10/02/2025, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o Município de MANACAPURU/AM","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","20/09/2024","93.863,84","O objeto do presente contrato de fornecimento é a aquisição de gêneros alimentícios da agricultura familiar e do empreendedor familiar rural, destinados aos alunos da Rede Pública de Ensino do Estado do Amazonas, com recursos repassados pelo FNDE, no âmbito do PNAE, nas condições estabelecidas no Edital de Chamada Pública nº. 10, de 11/12/2023, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o município de CODAJÁS: (ID-143954) Abacaxi (634 KG); (ID-143943) Abóbora (63 KG); (ID - 143946) Alface (63 KG); (ID-143916) Banana Maçã (349 KG); (ID-143917) Banana Pacovã (317 KG); (ID-143922) Batata Doce (158 KG); (ID-143910) Cheiro Verde (53 KG); (ID-143909) Couve Manteiga (53 KG); (ID-143938) Farinha de Mandioca, Tipo 01, amarela (253 KG); (ID-143939) Farinha de Mandioca, Tipo 01, Branca (192 KG); (ID-143926) Farinha de Tapioca (253 KG); (ID 143928) Laranja (872 KG); (ID-143906) Limão (211 KG); (ID-143927)Macaxeira(127 KG)","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","25/04/2025","14.874,91","O objeto do presente contrato de fornecimento é a aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para complementação do cardápio destinado aos alunos matriculados nos 62 municípios da Rede Estadual de Ensino do Estado do Amazonas nas condições estabelecidas no Edital de Chamada Pública nº. 02/2024, de 20.05.2024, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o município de CODAJÁS/AM: (ID-143954) Abacaxi (302 KG); (ID-143916) Banana Maçã (249 KG); (ID-143910) Cheiro Verde (31 KG); (ID-143909) Couve Manteiga (23 KG); (ID 143928) Laranja (249 KG); (ID-143906) Limão (46 KG); (ID-143944) Maxixe (23 KG); (ID-143989) Pepino (46 KG); (ID-143897) Pimenta (23 KG)...","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","03/05/2017","926.874,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar - PNAE, banana pacovã, cheiro verde, couve manteiga, farinha de mandioca, mamão, pimentão, pimenta de cheiro, polpa de frutas  sabor: cupuaçu, açaí, goiaba e maracujá), macaxeira, para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do Município de Manacapuru/","Diretor"
"quadrado","FUNC-AA7EC6","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","PROF TEMPORARIO PLENA 20HS","","SERVICO TEMPORARIO","ESC.EST.T.INT.AUREA P.B-CETI","2815,61","2020-02","2026-02","09/05/2017","161.000,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar - PNAE, (polpa de frutas  sabor abacaxi, cupuaçu, açaí, caju, taperebá, goiaba), para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do Município de Novo Airão","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","10/06/2014","325.354,95","Aquisição de gêneros alimentícios da agricultura familiar referente ao PNAE para atender aos alunos da educação básica da Rede Estadual de Ensino.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","07/01/2013","141.445,20","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar/PNAE/2012, para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","14/10/2013","536.800,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar-PNAE/2013 (Peixe: pirarucu, salgado, seco; laranja, macaxeira), para atender aos alunos da Educação Básica da Rede Estadual de Ensino, nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, de acordo com a proposta de Chamada Pública n.º 01/2013 - SEDUC, Memo. n.º 074/2013-GEDIME, Memo. n.º 088/2013-DELOG.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","23/08/2019","458.590,00","Aquisição de gêneros alimentícios diretamente da Agricultura Familiar para Alimentação Escolar referente ao Programa Nacional de Alimentação Escolar - PNAE/2019, Polpa de Frutas em embalagem de 1 kg, sabores: (Açaí (10.000 unidades), Cupuaçu (8.000 unidades), Goiaba (4.500 unidades), Taperebá (4.000 unidades)); Banana Pacovã (19.000 kg); Couve Manteiga (4.600 kg); Macaxeira (2.200 kg); Mamão Papaia (7.000 kg), Farinha de Mandioca, pacote de 1 kg (12.000 pacotes), para atender aos alunos da Educação Básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do Município de Manacapuru/AM","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","29/06/2020","609.287,80","Fornecimento para o município de CODAJÁS - Abacaxi (1.966 Kg); Abóbora (393 Kg); Banana Pacovã (1.180 Kg); Cará (393 Kg); Farinha de Mandioca Torrada Amarela (885 Kg); Farinha de Mandioca Torrada Branca (885 Kg); Feijão de Metro (197 Kg); Laranja (19.660 Unid.); Limão Regional (197 Kg); Macaxeira In Natura (393 Kg); Mamão (983 Kg); Melancia (4.000 Kg); e, Pimenta de Cheiro (236 Kg). Fornecimento para o município de MANACAPURU - Abóbora (7.500 Kg); Abóbora Mini Processada (3.000 Kg); Banana Pacovã (4.750 Kg); Cará (2.500 Kg); Cheiro Verde Misto (700 Kg); Couve Folha (2.500 Kg); Farinha de Mandioca Torrada Amarela (6.000 Kg); Feijão de Metro (750 Kg); Limão Regional (750 Kg); Mamão (7.000 Kg); Macaxeira In Natura (1.250 Kg); Mandioca Mini Processada (3.000 Kg); Melancia (12.500 Kg); Pimenta de Cheiro (500 Kg);","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","26/10/2015","865.684,30","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural. referente ao Programa Nacional de Alimentação Escolar - PNAE/2015 (macaxeira, polpas de frutas: abacaxi, cupuaçu, caju, taperebá, gaiaba e maracujá), para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Manacapuru-AM, de acordo com o Edital da CHAMADA PÚBLICA N.º 01/2015-SEDUC;","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","26/10/2015","246.737,41","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural, referente ao PNAE/2015 (abacaxi, banana pacovã, banana prata, cará, laranja, mamão, polpas de frutas: maracujá e taperebá), para atender aos alunos da educação básica da Rede Estadual de Ensino, nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Iranduba - AM, de acordo com a proposta de Chamada Pública n.º 01/2015 - SEDUC.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","26/10/2015","739.855,72","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural, referente ao PNAE/2015 (farinha de mandioca, farinha de tapioca) para atender aos alunos da educação básica da Rede Estadual de Ensino, nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do município de Manaus - AM, de acordo com a proposta da CHAMADA PÚBLICA N.º 01/2015 - SEDUC.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","14/10/2016","356.860,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar - PNAE, (farinha de tapioca, farinha de mandioca), para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais da Capital e Interior do Estado do Amazonas.","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","08/10/2025","10.683,63","O objeto do presente contrato de fornecimento é a Aquisição de Gêneros Alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para atender o cardápio escolar de 2025, destinado aos alunos matriculados na Rede Estadual de Ensino do Estado do Amazonas, com recursos repassados pelo FNDE, no âmbito do PNAE, nas condições estabelecidas no Edital de Chamada Pública da Agricultura Familiar nº 01/2025-SEDUC/AM, de 10/02/2025, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o Município de MANACAPURU/AM","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","20/09/2024","93.863,84","O objeto do presente contrato de fornecimento é a aquisição de gêneros alimentícios da agricultura familiar e do empreendedor familiar rural, destinados aos alunos da Rede Pública de Ensino do Estado do Amazonas, com recursos repassados pelo FNDE, no âmbito do PNAE, nas condições estabelecidas no Edital de Chamada Pública nº. 10, de 11/12/2023, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o município de CODAJÁS: (ID-143954) Abacaxi (634 KG); (ID-143943) Abóbora (63 KG); (ID - 143946) Alface (63 KG); (ID-143916) Banana Maçã (349 KG); (ID-143917) Banana Pacovã (317 KG); (ID-143922) Batata Doce (158 KG); (ID-143910) Cheiro Verde (53 KG); (ID-143909) Couve Manteiga (53 KG); (ID-143938) Farinha de Mandioca, Tipo 01, amarela (253 KG); (ID-143939) Farinha de Mandioca, Tipo 01, Branca (192 KG); (ID-143926) Farinha de Tapioca (253 KG); (ID 143928) Laranja (872 KG); (ID-143906) Limão (211 KG); (ID-143927)Macaxeira(127 KG)","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","25/04/2025","14.874,91","O objeto do presente contrato de fornecimento é a aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para complementação do cardápio destinado aos alunos matriculados nos 62 municípios da Rede Estadual de Ensino do Estado do Amazonas nas condições estabelecidas no Edital de Chamada Pública nº. 02/2024, de 20.05.2024, e seus anexos, que fazem parte do presente contrato, independentemente de anexação ou transcrição, sendo fornecido para o município de CODAJÁS/AM: (ID-143954) Abacaxi (302 KG); (ID-143916) Banana Maçã (249 KG); (ID-143910) Cheiro Verde (31 KG); (ID-143909) Couve Manteiga (23 KG); (ID 143928) Laranja (249 KG); (ID-143906) Limão (46 KG); (ID-143944) Maxixe (23 KG); (ID-143989) Pepino (46 KG); (ID-143897) Pimenta (23 KG)...","Diretor"
"quadrado","FUNC-031E45","SOC-365A30","93,75","fuzzy","SEDUC","COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR","14531572000101","AUXILIAR DE SERV GERAIS 3A CLASSE","","ESTATUTARIO","ESC DE 1 GRAU ANSELMO JACOB CO","1200,60","2017-05","2017-08","03/05/2017","926.874,00","Aquisição de gêneros alimentícios diretamente da agricultura familiar rural referente ao Programa Nacional de Alimentação Escolar - PNAE, banana pacovã, cheiro verde, couve manteiga, farinha de mandioca, mamão, pimentão, pimenta de cheiro, polpa de frutas  sabor: cupuaçu, açaí, goiaba e maracujá), macaxeira, para atender aos alunos da educação básica da Rede Estadual de Ensino nas modalidades: Educação Infantil, Ensino Fundamental, Ensino Médio e EJA, pertencentes às Escolas Estaduais do Município de Manacapuru/","Diretor"
